# InvDyn,Takahashi,Zelik,Frigo,GRF
1.280445785298851315e-02,-1.137877740775976207e-04,-1.137877740775976207e-04,-1.137877740775979053e-04,9.559159404740874555e-02
1.332110424516610991e-02,-1.634165859097446805e-04,-1.634165859097446805e-04,-1.634165859097445178e-04,4.571062260587443332e-02
1.390339477460835090e-02,-3.850946988748895830e-05,-3.850946988748895830e-05,-3.850946988748896508e-05,1.197477420820814570e-02
1.433645596165022615e-02,1.470879890068433639e-04,1.470879890068433639e-04,1.470879890068433097e-04,-8.299547618049483988e-03
1.448912939435651435e-02,3.152348040370566719e-04,3.152348040370566719e-04,3.152348040370566719e-04,-1.840046753232937177e-02
1.431688889881339508e-02,4.249172644958361736e-04,4.249172644958361736e-04,4.249172644958358483e-04,-2.151970998137569049e-02
1.386400716866179571e-02,4.646030060799270452e-04,4.646030060799270452e-04,4.646030060799269368e-04,-2.035449730365911786e-02
1.325105906342639861e-02,4.425494058392817035e-04,4.425494058392817035e-04,4.425494058392818119e-04,-1.697697416333736331e-02
1.262547848356442362e-02,3.767755511089736524e-04,3.767755511089736524e-04,3.767755511089736524e-04,-1.282863983073422552e-02
1.211076198962469583e-02,2.878074247349730538e-04,2.878074247349730538e-04,2.878074247349730538e-04,-8.810175505769407209e-03
1.178213576713586438e-02,1.939685600862019286e-04,1.939685600862019286e-04,1.939685600862019015e-04,-5.404573115223410863e-03
1.167177904661030607e-02,1.085471985856694771e-04,1.085471985856694771e-04,1.085471985856694771e-04,-2.793860369106256850e-03
1.178860846428403560e-02,3.955369455729868422e-05,3.955369455729868422e-05,3.955369455729868422e-05,-9.747479316052009516e-04
1.213296269127590692e-02,-1.003826732154017454e-05,-1.003826732154017454e-05,-1.003826732154017793e-05,1.627954855981140765e-04
1.271818557113236874e-02,-4.081657527146346468e-05,-4.081657527146346468e-05,-4.081657527146345112e-05,7.704010852595118922e-04
1.359341465743848024e-02,-5.562542289964983222e-05,-5.562542289964983222e-05,-5.562542289964981189e-05,1.002824793367118128e-03
1.484276440721565317e-02,-5.844098366284578721e-05,-5.844098366284578721e-05,-5.844098366284578721e-05,9.971135877650861602e-04
1.655787022596608496e-02,-5.322878987719192558e-05,-5.322878987719192558e-05,-5.322878987719192558e-05,8.597322329718781048e-04
1.880369425992958754e-02,-4.361631741289181849e-05,-4.361631741289181849e-05,-4.361631741289182526e-05,6.684788736409880226e-04
2.159578695305332252e-02,-3.238099272721665245e-05,-3.238099272721665245e-05,-3.238099272721664567e-05,4.728315016048424062e-04
2.486846331677667124e-02,-2.151637657707144850e-05,-2.151637657707144850e-05,-2.151637657707144850e-05,3.010293273785804289e-04
2.842024910244165051e-02,-1.226177934023580728e-05,-1.226177934023580728e-05,-1.226177934023581067e-05,1.656931212141875460e-04
3.185428441833545316e-02,-5.153693520907659851e-06,-5.153693520907659851e-06,-5.153693520907659851e-06,6.839981304950355735e-05
3.458592431896478914e-02,-3.173201099577584278e-07,-3.173201099577584278e-07,-3.173201099577584278e-07,5.525755929617035767e-06
3.602903463083214491e-02,2.521971050233496458e-06,2.521971050233496458e-06,2.521971050233496458e-06,-3.008748909518548271e-05
3.586077569229332435e-02,3.770882948933831538e-06,3.770882948933831538e-06,3.770882948933831538e-06,-4.573080495939593033e-05
3.395916165386026614e-02,3.913604132532723007e-06,3.913604132532723007e-06,3.913604132532723007e-06,-4.820995878991929032e-05
3.001357547406240459e-02,3.413036389175815610e-06,3.413036389175815610e-06,3.413036389175815610e-06,-4.317518625485902852e-05
2.359916698165277077e-02,2.615907629086049500e-06,2.615907629086049500e-06,2.615907629086048653e-06,-3.451675161171745759e-05
1.504072459429759215e-02,1.795734444317441294e-06,1.795734444317441294e-06,1.795734444317441294e-06,-2.515214979077910737e-05
6.026027209543563697e-03,1.089741871278058126e-06,1.089741871278058126e-06,1.089741871278058126e-06,-1.655901735737771692e-05
-1.093176724980908813e-03,5.667956171397546152e-07,5.667956171397546152e-07,5.667956171397547211e-07,-9.586035575064916794e-06
-4.915673540006717038e-03,2.290404615104459260e-07,2.290404615104459260e-07,2.290404615104459260e-07,-4.459567817329598392e-06
-6.053799243852428166e-03,4.056977524023258910e-08,4.056977524023258910e-08,4.056977524023256263e-08,-9.923719484840836808e-07
-6.514138534997855959e-03,-3.814159542685416555e-08,-3.814159542685416555e-08,-3.814159542685415893e-08,1.025415630520654539e-06
-7.921973795723590006e-03,-5.429657039016856315e-08,-5.429657039016856315e-08,-5.429657039016856315e-08,2.030372596901705730e-06
-1.036120700288843156e-02,-3.883871587247555354e-08,-3.883871587247555354e-08,-3.883871587247553368e-08,2.300062557675007572e-06
-1.269905080467942544e-02,-1.525734131034798662e-08,-1.525734131034798662e-08,-1.525734131034798993e-08,2.140858048540682710e-06
-1.359950853692035166e-02,4.347802852053170122e-09,4.347802852053170122e-09,4.347802852053169295e-09,1.775055042096635582e-06
-1.218324657843176083e-02,1.545815039843533839e-08,1.545815039843533839e-08,1.545815039843534170e-08,1.319270764903824017e-06
-8.208753282039201946e-03,1.834738070995765253e-08,1.834738070995765253e-08,1.834738070995765253e-08,9.050547108930248846e-07
-2.099728131481790657e-03,1.519997214664780161e-08,1.519997214664780161e-08,1.519997214664779830e-08,5.431165914621933520e-07
5.133513953423261486e-03,9.485600188962222325e-09,9.485600188962222325e-09,9.485600188962225634e-09,2.752489786312055954e-07
1.199191659071103394e-02,3.561935908061156044e-09,3.561935908061156044e-09,3.561935908061156871e-09,9.067928456885507064e-08
1.629933681159900782e-02,-1.336384332781899334e-09,-1.336384332781899334e-09,-1.336384332781899747e-09,-2.857406697050050910e-08
1.512810205206496957e-02,-4.013678849428674400e-09,-4.013678849428674400e-09,-4.013678849428675227e-09,-8.371851216427948584e-08
6.592651709756751355e-03,-5.438035432034898719e-09,-5.438035432034898719e-09,-5.438035432034899546e-09,-1.097106331723964976e-07
-6.164396079778613341e-03,-5.323053043545184058e-09,-5.323053043545184058e-09,-5.323053043545184885e-09,-1.046025705999462125e-07
-1.457181576242950159e-02,-4.687433354504704069e-09,-4.687433354504704069e-09,-4.687433354504704069e-09,-8.973571077498507635e-08
-1.217681629352813412e-02,-3.794717227418605643e-09,-3.794717227418605643e-09,-3.794717227418604815e-09,-7.008139643082166744e-08
-1.314406820146035671e-03,-2.696868366966384578e-09,-2.696868366966384578e-09,-2.696868366966384164e-09,-4.732854080801070063e-08
1.000133774527668315e-02,-1.900035233090222315e-09,-1.900035233090222315e-09,-1.900035233090222315e-09,-3.161786631244161138e-08
1.581987146823972401e-02,-1.004118685871898490e-09,-1.004118685871898490e-09,-1.004118685871898490e-09,-1.570711838305055406e-08
1.529961526862916310e-02,-4.552366937806089938e-10,-4.552366937806089938e-10,-4.552366937806088904e-10,-6.790171302977584612e-09
1.066871226060576300e-02,-2.930820912969996217e-11,-2.930820912969996217e-11,-2.930820912969995570e-11,-2.190563611178557926e-10
4.899840235644750165e-03,2.349174589694065328e-10,2.349174589694065328e-10,2.349174589694065845e-10,3.880686338905950654e-09
3.316544995158176180e-04,2.653528465331051561e-10,2.653528465331051561e-10,2.653528465331052078e-10,4.419576665576764592e-09
-2.105578184431280021e-03,3.191435236325178666e-10,3.191435236325178666e-10,3.191435236325178149e-10,5.607669012776840216e-09
-2.775674222705305696e-03,2.245852552502859616e-10,2.245852552502859616e-10,2.245852552502859616e-10,4.206375401695054673e-09
-2.531610259487686657e-03,1.819066398474376715e-10,1.819066398474376715e-10,1.819066398474376198e-10,3.694144138110273693e-09
-2.012812819436412062e-03,1.201732503082065001e-10,1.201732503082065001e-10,1.201732503082065260e-10,2.668627461211635109e-09
-1.482741806060443313e-03,6.035842428880520625e-11,6.035842428880520625e-11,6.035842428880519332e-11,1.479635116342186492e-09
-1.004764152775541571e-03,4.455724611920062217e-11,4.455724611920062217e-11,4.455724611920061570e-11,1.206828856540538718e-09
-6.064634479808818932e-04,6.982815721378403635e-12,6.982815721378403635e-12,6.982815721378403635e-12,2.178506049554225481e-10
-3.074571582848689569e-04,6.268242835379651321e-12,6.268242835379651321e-12,6.268242835379650514e-12,2.110263501418564281e-10
-9.549129581139488099e-05,-4.325600617473910549e-12,-4.325600617473910549e-12,-4.325600617473910549e-12,-1.602821619076092849e-10
6.925650647384975968e-05,-6.441182770246190810e-12,-6.441182770246190810e-12,-6.441182770246190810e-12,-2.699309506010528117e-10
2.246151751054548248e-04,-3.091572921006995614e-12,-3.091572921006995614e-12,-3.091572921006994806e-12,-1.466158894720819068e-10
3.849386139915983202e-04,-6.429225260276383974e-12,-6.429225260276383974e-12,-6.429225260276383974e-12,-3.374964834114477953e-10
5.454395006337149241e-04,-1.559499536949285226e-12,-1.559499536949285226e-12,-1.559499536949285226e-12,-9.174703688426133650e-11
6.946712587763432395e-04,-2.919675196743183124e-12,-2.919675196743183124e-12,-2.919675196743182316e-12,-1.902296732515764211e-10
8.183330683178560109e-04,-1.139009044656560127e-12,-1.139009044656560127e-12,-1.139009044656560127e-12,-8.230008058278168381e-11
9.032361276812665707e-04,-3.649918886716361809e-13,-3.649918886716361809e-13,-3.649918886716361809e-13,-2.856094942161315812e-11
9.468364179755332528e-04,-8.110781575896552106e-13,-8.110781575896552106e-13,-8.110781575896550087e-13,-7.405131121603740329e-11
9.645737293336734608e-04,3.985071912946682676e-13,3.985071912946682676e-13,3.985071912946683181e-13,4.255438414116516523e-11
9.898243728647367415e-04,-3.009720629735626759e-13,-3.009720629735626759e-13,-3.009720629735626254e-13,-3.632106593509818630e-11
1.064296507334535659e-03,2.172597799079218473e-13,2.172597799079218473e-13,2.172597799079217968e-13,3.102956005086349067e-11
1.218678478003954943e-03,5.842432962446301388e-14,5.842432962446301388e-14,5.842432962446301388e-14,9.916275894978976812e-12
1.451222393573096047e-03,-9.073856556007045750e-15,-9.073856556007045750e-15,-9.073856556007047328e-15,-2.757838417031369089e-12
1.719738573906168851e-03,1.157683762275856492e-13,1.157683762275856492e-13,1.157683762275856492e-13,3.153752511297745368e-11
1.958189368860664172e-03,-3.785445453127882123e-14,-3.785445453127882123e-14,-3.785445453127882123e-14,-1.550435136477153717e-11
